id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
240,Testador Circuito SMT,0.95,0.77,0.93,0.86,92.03,100.45,0.91,0.78,2017-01-10 23:00:00
241,Testador Circuito SMT,0.83,0.85,0.96,0.79,93.6,117.47,0.92,0.84,2017-01-11 00:00:00
242,Equipamento Solda por Refusao,0.93,0.75,0.99,0.89,88.95,112.96,0.82,0.76,2017-01-11 01:00:00
243,Testador Circuito SMT,0.82,0.85,0.93,0.76,99.61,83.62,0.91,0.81,2017-01-11 02:00:00
244,Testador Circuito SMT,0.85,0.92,0.95,0.82,93.2,96.16,0.81,0.74,2017-01-11 03:00:00
245,Inspetor Visual Otico,0.85,0.77,0.95,0.89,83.32,91.22,0.91,0.89,2017-01-11 04:00:00
246,Inspetor Visual Otico,0.9,0.9,0.9,0.81,95.13,81.24,0.85,0.86,2017-01-11 05:00:00
247,Inspetor Visual Otico,0.83,0.84,0.94,0.76,89.01,111.91,0.92,0.89,2017-01-11 06:00:00
248,Equipamento Solda por Refusao,0.84,0.75,0.97,0.76,74.29,91.33,0.83,0.83,2017-01-11 07:00:00
249,Medidor Corrente,0.94,0.87,0.97,0.89,93.39,90.01,0.9,0.75,2017-01-11 08:00:00
250,Medidor Corrente,0.83,0.87,0.94,0.82,97.85,107.68,0.87,0.72,2017-01-11 09:00:00
251,Equipamento Solda por Refusao,0.86,0.88,0.97,0.77,70.44,84.81,0.85,0.82,2017-01-11 10:00:00
252,Inspetor Visual Otico,0.93,0.84,0.96,0.89,72.56,111.13,0.92,0.72,2017-01-11 11:00:00
253,Testador Circuito SMT,0.82,0.88,0.9,0.76,86.75,93.59,0.94,0.85,2017-01-11 12:00:00
254,Calibrador Robos,0.81,0.9,0.97,0.8,85.84,97.71,0.85,0.77,2017-01-11 13:00:00
255,Medidor Corrente,0.83,0.82,0.97,0.8,89.5,114.16,0.95,0.85,2017-01-11 14:00:00
256,Equipamento Solda por Onda,0.91,0.8,0.91,0.89,80.56,91.83,0.81,0.85,2017-01-11 15:00:00
257,Equipamento Solda por Onda,0.87,0.88,0.94,0.77,89.2,115.15,0.8,0.76,2017-01-11 16:00:00
258,Equipamento Solda por Refusao,0.82,0.8,0.92,0.89,76.96,80.12,0.82,0.84,2017-01-11 17:00:00
259,Equipamento Solda por Onda,0.81,0.84,0.94,0.85,83.3,80.41,0.82,0.7,2017-01-11 18:00:00
260,Inspetor Visual Otico,0.89,0.86,0.98,0.76,85.91,84.4,0.95,0.77,2017-01-11 19:00:00
261,Equipamento Solda por Onda,0.92,0.76,0.94,0.8,78.11,89.44,0.83,0.79,2017-01-11 20:00:00
262,Inspetor Visual Otico,0.84,0.76,0.99,0.78,97.59,81.65,0.85,0.81,2017-01-11 21:00:00
263,Testador Circuito SMT,0.95,0.86,0.97,0.8,79.39,106.35,0.94,0.81,2017-01-11 22:00:00
264,Inspetor Visual Otico,0.87,0.92,0.96,0.9,75.77,111.93,0.85,0.8,2017-01-11 23:00:00
265,Testador Circuito SMT,0.84,0.8,0.95,0.88,70.11,87.24,0.93,0.7,2017-01-12 00:00:00
266,Equipamento Solda por Onda,0.83,0.91,0.98,0.83,94.57,91.84,0.92,0.73,2017-01-12 01:00:00
267,Equipamento Solda por Refusao,0.9,0.87,0.95,0.89,82.73,88.62,0.87,0.81,2017-01-12 02:00:00
268,Inspetor Visual Otico,0.91,0.79,0.95,0.89,76.3,96.72,0.88,0.77,2017-01-12 03:00:00
269,Medidor Corrente,0.94,0.83,0.92,0.77,77.09,119.73,0.91,0.88,2017-01-12 04:00:00
270,Calibrador Robos,0.95,0.8,0.98,0.79,85.11,95.29,0.87,0.78,2017-01-12 05:00:00
271,Calibrador Robos,0.91,0.85,0.98,0.76,91.94,103.61,0.94,0.87,2017-01-12 06:00:00
272,Inspetor Visual Otico,0.87,0.85,0.93,0.84,76.99,101.3,0.91,0.71,2017-01-12 07:00:00
273,Equipamento Solda por Onda,0.85,0.82,0.96,0.81,98.87,98.76,0.8,0.9,2017-01-12 08:00:00
274,Equipamento Solda por Refusao,0.92,0.86,0.98,0.82,80.84,96.34,0.83,0.88,2017-01-12 09:00:00
275,Equipamento Solda por Onda,0.9,0.76,0.95,0.85,77.46,87.89,0.88,0.83,2017-01-12 10:00:00
276,Equipamento Solda por Onda,0.91,0.82,0.91,0.8,72.39,93.08,0.89,0.86,2017-01-12 11:00:00
277,Scanner AOI,0.86,0.91,0.96,0.87,82.64,86.97,0.93,0.8,2017-01-12 12:00:00
278,Equipamento Solda por Refusao,0.84,0.86,0.91,0.78,85.5,112.51,0.88,0.75,2017-01-12 13:00:00
279,Equipamento Solda por Onda,0.85,0.87,0.92,0.84,82.16,91.29,0.9,0.89,2017-01-12 14:00:00
280,Equipamento Solda por Onda,0.82,0.77,0.98,0.82,74.98,99.38,0.87,0.74,2017-01-12 15:00:00
281,Calibrador Robos,0.85,0.84,0.96,0.79,91.72,116.17,0.85,0.77,2017-01-12 16:00:00
282,Calibrador Robos,0.85,0.81,0.98,0.85,97.98,102.33,0.91,0.78,2017-01-12 17:00:00
283,Testador Circuito SMT,0.85,0.82,0.95,0.85,86.53,119.39,0.88,0.88,2017-01-12 18:00:00
284,Medidor Corrente,0.88,0.76,0.97,0.82,83.75,99.5,0.92,0.76,2017-01-12 19:00:00
285,Calibrador Robos,0.92,0.89,0.96,0.83,93.69,89.94,0.9,0.72,2017-01-12 20:00:00
286,Medidor Corrente,0.85,0.91,0.92,0.88,87.6,111.92,0.93,0.71,2017-01-12 21:00:00
287,Testador Circuito SMT,0.9,0.84,0.97,0.8,81.61,83.43,0.85,0.88,2017-01-12 22:00:00
288,Equipamento Solda por Refusao,0.88,0.82,0.91,0.83,80.09,103.08,0.91,0.74,2017-01-12 23:00:00
289,Equipamento Solda por Refusao,0.81,0.87,0.97,0.89,74.09,88.17,0.81,0.84,2017-01-13 00:00:00
290,Medidor Corrente,0.88,0.84,0.97,0.76,81.99,110.53,0.84,0.78,2017-01-13 01:00:00
291,Testador Circuito SMT,0.82,0.81,0.94,0.85,72.14,112.4,0.9,0.73,2017-01-13 02:00:00
292,Inspetor Visual Otico,0.93,0.86,0.95,0.84,72.96,105.31,0.87,0.82,2017-01-13 03:00:00
293,Calibrador Robos,0.88,0.79,0.95,0.78,93.36,99.75,0.8,0.87,2017-01-13 04:00:00
294,Equipamento Solda por Onda,0.83,0.87,0.92,0.77,83.19,111.3,0.83,0.8,2017-01-13 05:00:00
295,Equipamento Solda por Onda,0.85,0.81,0.97,0.81,82.23,89.35,0.88,0.83,2017-01-13 06:00:00
296,Testador Circuito SMT,0.9,0.79,0.94,0.85,88.67,98.24,0.87,0.84,2017-01-13 07:00:00
297,Scanner AOI,0.86,0.79,0.98,0.88,73.23,84.76,0.93,0.74,2017-01-13 08:00:00
298,Equipamento Solda por Refusao,0.88,0.79,0.96,0.76,70.65,111.21,0.82,0.88,2017-01-13 09:00:00
299,Testador Circuito SMT,0.89,0.92,0.99,0.76,78.07,97.76,0.89,0.75,2017-01-13 10:00:00
300,Testador Circuito SMT,0.8,0.9,0.97,0.9,79.91,108.17,0.9,0.88,2017-01-13 11:00:00
301,Scanner AOI,0.83,0.79,0.95,0.84,70.9,95.11,0.8,0.72,2017-01-13 12:00:00
302,Medidor Corrente,0.87,0.79,0.97,0.82,78.13,107.99,0.87,0.79,2017-01-13 13:00:00
303,Equipamento Solda por Onda,0.93,0.89,0.92,0.8,73.54,99.46,0.9,0.87,2017-01-13 14:00:00
304,Testador Circuito SMT,0.87,0.87,0.98,0.88,70.11,92.13,0.85,0.81,2017-01-13 15:00:00
305,Equipamento Solda por Onda,0.93,0.88,0.99,0.9,74.16,90.79,0.84,0.81,2017-01-13 16:00:00
306,Calibrador Robos,0.92,0.77,0.91,0.77,75.46,86.5,0.89,0.88,2017-01-13 17:00:00
307,Equipamento Solda por Refusao,0.87,0.77,0.94,0.89,70.99,81.66,0.93,0.74,2017-01-13 18:00:00
308,Inspetor Visual Otico,0.89,0.77,0.9,0.79,99.71,96.13,0.82,0.88,2017-01-13 19:00:00
309,Equipamento Solda por Onda,0.84,0.83,0.95,0.81,83.41,83.71,0.91,0.71,2017-01-13 20:00:00
310,Medidor Corrente,0.82,0.88,0.95,0.77,87.45,115.65,0.81,0.72,2017-01-13 21:00:00
311,Scanner AOI,0.87,0.86,0.93,0.76,87.21,109.75,0.87,0.7,2017-01-13 22:00:00
312,Inspetor Visual Otico,0.83,0.86,0.95,0.84,97.25,82.71,0.83,0.85,2017-01-13 23:00:00
313,Inspetor Visual Otico,0.92,0.88,0.9,0.79,74.21,83.38,0.88,0.85,2017-01-14 00:00:00
314,Calibrador Robos,0.93,0.89,0.9,0.89,93.54,94.2,0.87,0.86,2017-01-14 01:00:00
315,Equipamento Solda por Onda,0.93,0.9,0.91,0.85,96.27,113.61,0.82,0.9,2017-01-14 02:00:00
316,Equipamento Solda por Refusao,0.83,0.78,0.95,0.78,83.08,102.84,0.88,0.82,2017-01-14 03:00:00
317,Testador Circuito SMT,0.92,0.92,0.94,0.82,83.93,113.67,0.86,0.84,2017-01-14 04:00:00
318,Equipamento Solda por Refusao,0.9,0.77,0.91,0.85,78.4,118.89,0.92,0.8,2017-01-14 05:00:00
319,Testador Circuito SMT,0.92,0.86,0.98,0.81,92.88,107.5,0.87,0.87,2017-01-14 06:00:00
320,Equipamento Solda por Refusao,0.88,0.76,0.94,0.9,98.34,104.08,0.94,0.87,2017-01-14 07:00:00
321,Medidor Corrente,0.83,0.8,0.98,0.77,92.64,92.59,0.88,0.82,2017-01-14 08:00:00
322,Inspetor Visual Otico,0.82,0.79,0.98,0.88,89.21,98.72,0.81,0.85,2017-01-14 09:00:00
323,Equipamento Solda por Refusao,0.94,0.84,0.91,0.89,92.84,115.63,0.86,0.8,2017-01-14 10:00:00
324,Testador Circuito SMT,0.85,0.79,0.91,0.81,75.68,80.47,0.8,0.89,2017-01-14 11:00:00
325,Medidor Corrente,0.83,0.78,0.97,0.83,90.76,82.96,0.94,0.87,2017-01-14 12:00:00
326,Scanner AOI,0.85,0.88,0.91,0.82,83.07,85.72,0.82,0.84,2017-01-14 13:00:00
327,Testador Circuito SMT,0.91,0.87,0.98,0.75,75.66,97.63,0.92,0.81,2017-01-14 14:00:00
328,Equipamento Solda por Refusao,0.85,0.9,0.98,0.83,99.5,109.15,0.93,0.82,2017-01-14 15:00:00
329,Testador Circuito SMT,0.9,0.84,0.96,0.84,86.12,103.27,0.82,0.73,2017-01-14 16:00:00
330,Equipamento Solda por Onda,0.83,0.91,0.95,0.83,87.15,116.23,0.81,0.88,2017-01-14 17:00:00
331,Equipamento Solda por Onda,0.89,0.76,0.9,0.76,91.32,90.11,0.87,0.85,2017-01-14 18:00:00
332,Calibrador Robos,0.86,0.89,0.92,0.9,75.76,91.28,0.94,0.85,2017-01-14 19:00:00
333,Scanner AOI,0.88,0.82,0.95,0.83,70.76,114.31,0.87,0.84,2017-01-14 20:00:00
334,Equipamento Solda por Refusao,0.86,0.89,0.95,0.85,92.24,95.65,0.85,0.73,2017-01-14 21:00:00
335,Inspetor Visual Otico,0.93,0.77,0.99,0.75,84.46,113.33,0.84,0.72,2017-01-14 22:00:00
336,Equipamento Solda por Refusao,0.9,0.9,0.9,0.87,99.9,91.57,0.89,0.72,2017-01-14 23:00:00
337,Calibrador Robos,0.87,0.86,0.91,0.76,86.72,112.7,0.92,0.87,2017-01-15 00:00:00
338,Testador Circuito SMT,0.81,0.83,0.96,0.87,74.65,119.92,0.82,0.81,2017-01-15 01:00:00
339,Testador Circuito SMT,0.86,0.84,0.92,0.79,87.37,116.92,0.89,0.74,2017-01-15 02:00:00
340,Equipamento Solda por Refusao,0.83,0.77,0.99,0.79,71.15,97.43,0.83,0.9,2017-01-15 03:00:00
341,Inspetor Visual Otico,0.82,0.91,0.91,0.84,92.0,116.09,0.86,0.8,2017-01-15 04:00:00
342,Medidor Corrente,0.87,0.79,0.96,0.89,80.85,114.62,0.94,0.74,2017-01-15 05:00:00
343,Testador Circuito SMT,0.88,0.75,0.94,0.79,71.69,88.18,0.94,0.87,2017-01-15 06:00:00
344,Equipamento Solda por Refusao,0.94,0.78,0.92,0.82,86.21,80.85,0.91,0.78,2017-01-15 07:00:00
345,Equipamento Solda por Refusao,0.81,0.89,0.98,0.84,79.09,81.6,0.92,0.88,2017-01-15 08:00:00
346,Testador Circuito SMT,0.94,0.81,0.97,0.85,89.71,82.84,0.9,0.86,2017-01-15 09:00:00
347,Inspetor Visual Otico,0.93,0.92,0.9,0.9,82.71,119.94,0.93,0.73,2017-01-15 10:00:00
348,Calibrador Robos,0.89,0.85,0.9,0.76,86.51,104.72,0.81,0.74,2017-01-15 11:00:00
349,Medidor Corrente,0.93,0.85,0.96,0.8,87.89,99.25,0.88,0.82,2017-01-15 12:00:00
350,Equipamento Solda por Onda,0.91,0.81,0.95,0.8,75.88,110.58,0.87,0.81,2017-01-15 13:00:00
351,Equipamento Solda por Onda,0.93,0.78,0.92,0.87,96.18,80.48,0.81,0.76,2017-01-15 14:00:00
352,Equipamento Solda por Onda,0.9,0.91,0.95,0.86,87.84,90.37,0.9,0.76,2017-01-15 15:00:00
353,Equipamento Solda por Onda,0.87,0.79,0.97,0.89,90.09,105.23,0.87,0.83,2017-01-15 16:00:00
354,Testador Circuito SMT,0.93,0.84,0.91,0.76,74.07,80.29,0.91,0.81,2017-01-15 17:00:00
355,Calibrador Robos,0.89,0.79,0.97,0.86,78.74,106.82,0.89,0.76,2017-01-15 18:00:00
356,Calibrador Robos,0.81,0.86,0.98,0.85,70.47,80.41,0.84,0.83,2017-01-15 19:00:00
357,Medidor Corrente,0.87,0.9,0.91,0.86,96.57,99.2,0.9,0.71,2017-01-15 20:00:00
358,Calibrador Robos,0.91,0.86,0.91,0.85,76.45,100.89,0.91,0.81,2017-01-15 21:00:00
359,Equipamento Solda por Refusao,0.86,0.9,0.94,0.78,98.99,101.85,0.82,0.77,2017-01-15 22:00:00
360,Calibrador Robos,0.87,0.82,0.95,0.87,76.71,108.49,0.86,0.78,2017-01-15 23:00:00
361,Calibrador Robos,0.87,0.86,0.9,0.82,98.76,106.9,0.92,0.79,2017-01-16 00:00:00
362,Equipamento Solda por Onda,0.9,0.82,0.96,0.83,88.68,94.89,0.9,0.72,2017-01-16 01:00:00
363,Equipamento Solda por Onda,0.91,0.83,0.93,0.85,82.1,101.35,0.92,0.88,2017-01-16 02:00:00
364,Medidor Corrente,0.81,0.89,0.99,0.77,78.58,116.64,0.82,0.87,2017-01-16 03:00:00
365,Equipamento Solda por Refusao,0.92,0.79,0.94,0.85,70.44,109.57,0.89,0.81,2017-01-16 04:00:00
366,Scanner AOI,0.91,0.81,0.94,0.76,91.47,112.76,0.8,0.89,2017-01-16 05:00:00
367,Equipamento Solda por Onda,0.85,0.8,0.93,0.76,73.24,114.01,0.9,0.75,2017-01-16 06:00:00
368,Testador Circuito SMT,0.87,0.81,0.93,0.87,71.32,81.59,0.86,0.75,2017-01-16 07:00:00
369,Calibrador Robos,0.94,0.79,0.92,0.89,83.79,91.66,0.95,0.84,2017-01-16 08:00:00
370,Calibrador Robos,0.84,0.91,0.92,0.89,93.21,103.07,0.9,0.73,2017-01-16 09:00:00
371,Equipamento Solda por Onda,0.92,0.78,0.92,0.77,74.18,110.84,0.85,0.83,2017-01-16 10:00:00
372,Equipamento Solda por Onda,0.82,0.91,0.99,0.88,97.44,119.44,0.95,0.84,2017-01-16 11:00:00
373,Equipamento Solda por Refusao,0.93,0.89,0.98,0.76,96.2,82.9,0.89,0.7,2017-01-16 12:00:00
374,Inspetor Visual Otico,0.94,0.91,0.96,0.87,81.1,84.06,0.85,0.72,2017-01-16 13:00:00
375,Calibrador Robos,0.93,0.83,0.97,0.8,92.92,114.09,0.94,0.89,2017-01-16 14:00:00
376,Equipamento Solda por Refusao,0.82,0.81,0.93,0.78,94.16,100.45,0.93,0.8,2017-01-16 15:00:00
377,Scanner AOI,0.92,0.91,0.95,0.88,75.34,114.11,0.89,0.72,2017-01-16 16:00:00
378,Inspetor Visual Otico,0.87,0.83,0.91,0.87,79.38,117.78,0.92,0.84,2017-01-16 17:00:00
379,Equipamento Solda por Onda,0.95,0.92,0.95,0.77,78.87,80.19,0.91,0.83,2017-01-16 18:00:00
380,Scanner AOI,0.83,0.85,0.9,0.79,90.37,107.36,0.9,0.81,2017-01-16 19:00:00
381,Medidor Corrente,0.87,0.76,0.97,0.83,71.81,100.99,0.91,0.84,2017-01-16 20:00:00
382,Calibrador Robos,0.94,0.83,0.91,0.86,89.32,107.17,0.84,0.89,2017-01-16 21:00:00
383,Equipamento Solda por Refusao,0.84,0.82,0.91,0.81,72.97,105.22,0.82,0.87,2017-01-16 22:00:00
384,Inspetor Visual Otico,0.87,0.8,0.91,0.8,89.25,117.71,0.8,0.82,2017-01-16 23:00:00
385,Equipamento Solda por Refusao,0.94,0.88,0.93,0.79,95.77,84.7,0.87,0.7,2017-01-17 00:00:00
386,Equipamento Solda por Refusao,0.91,0.76,0.96,0.9,90.13,116.9,0.83,0.89,2017-01-17 01:00:00
387,Medidor Corrente,0.83,0.91,0.97,0.87,95.31,105.38,0.88,0.72,2017-01-17 02:00:00
388,Equipamento Solda por Refusao,0.81,0.76,0.94,0.88,83.19,101.14,0.87,0.75,2017-01-17 03:00:00
389,Equipamento Solda por Refusao,0.86,0.82,0.96,0.78,79.46,103.31,0.8,0.74,2017-01-17 04:00:00
390,Inspetor Visual Otico,0.92,0.8,0.99,0.79,87.21,94.15,0.88,0.81,2017-01-17 05:00:00
391,Calibrador Robos,0.81,0.79,0.96,0.82,89.71,107.99,0.91,0.88,2017-01-17 06:00:00
392,Equipamento Solda por Refusao,0.82,0.75,0.95,0.8,99.81,99.01,0.83,0.75,2017-01-17 07:00:00
393,Medidor Corrente,0.92,0.82,0.98,0.9,80.74,95.69,0.94,0.72,2017-01-17 08:00:00
394,Equipamento Solda por Onda,0.95,0.79,0.98,0.84,94.36,113.21,0.86,0.79,2017-01-17 09:00:00
395,Scanner AOI,0.81,0.91,0.9,0.76,82.56,103.76,0.88,0.79,2017-01-17 10:00:00
396,Scanner AOI,0.88,0.87,0.95,0.84,86.99,111.82,0.89,0.73,2017-01-17 11:00:00
397,Equipamento Solda por Refusao,0.85,0.82,0.93,0.83,77.7,89.57,0.87,0.82,2017-01-17 12:00:00
398,Equipamento Solda por Onda,0.85,0.87,0.97,0.86,89.18,81.5,0.94,0.72,2017-01-17 13:00:00
399,Inspetor Visual Otico,0.93,0.8,0.94,0.87,85.88,87.83,0.82,0.88,2017-01-17 14:00:00
400,Medidor Corrente,0.88,0.79,0.93,0.79,73.96,90.39,0.85,0.75,2017-01-17 15:00:00
401,Calibrador Robos,0.82,0.87,0.95,0.82,93.78,118.09,0.89,0.73,2017-01-17 16:00:00
402,Inspetor Visual Otico,0.83,0.76,0.98,0.84,70.75,99.26,0.92,0.84,2017-01-17 17:00:00
403,Inspetor Visual Otico,0.89,0.8,0.92,0.77,76.79,99.53,0.81,0.9,2017-01-17 18:00:00
404,Equipamento Solda por Refusao,0.95,0.76,0.95,0.85,90.3,99.97,0.84,0.9,2017-01-17 19:00:00
405,Equipamento Solda por Refusao,0.82,0.78,0.95,0.87,83.73,80.95,0.92,0.82,2017-01-17 20:00:00
406,Equipamento Solda por Onda,0.81,0.77,0.92,0.79,91.91,85.78,0.91,0.81,2017-01-17 21:00:00
407,Scanner AOI,0.83,0.81,0.95,0.75,92.75,107.67,0.92,0.82,2017-01-17 22:00:00
408,Calibrador Robos,0.82,0.75,0.99,0.87,76.77,82.68,0.88,0.74,2017-01-17 23:00:00
409,Equipamento Solda por Refusao,0.95,0.78,0.98,0.82,93.74,92.92,0.89,0.79,2017-01-18 00:00:00
410,Testador Circuito SMT,0.95,0.84,0.91,0.89,80.33,119.96,0.87,0.71,2017-01-18 01:00:00
411,Calibrador Robos,0.92,0.9,0.97,0.79,82.24,90.93,0.83,0.7,2017-01-18 02:00:00
412,Medidor Corrente,0.82,0.85,0.96,0.79,93.39,80.38,0.88,0.75,2017-01-18 03:00:00
413,Inspetor Visual Otico,0.82,0.77,0.96,0.76,90.34,96.43,0.91,0.77,2017-01-18 04:00:00
414,Equipamento Solda por Refusao,0.94,0.82,0.94,0.78,92.44,111.17,0.86,0.75,2017-01-18 05:00:00
415,Calibrador Robos,0.87,0.81,0.94,0.83,79.6,101.33,0.92,0.78,2017-01-18 06:00:00
416,Scanner AOI,0.83,0.87,0.92,0.89,90.51,99.0,0.93,0.84,2017-01-18 07:00:00
417,Equipamento Solda por Onda,0.88,0.79,0.99,0.75,95.87,97.85,0.81,0.79,2017-01-18 08:00:00
418,Equipamento Solda por Onda,0.92,0.8,0.99,0.82,86.91,102.01,0.83,0.72,2017-01-18 09:00:00
419,Calibrador Robos,0.85,0.78,0.93,0.85,90.11,107.6,0.8,0.83,2017-01-18 10:00:00
420,Equipamento Solda por Refusao,0.92,0.88,0.98,0.83,99.01,83.99,0.89,0.77,2017-01-18 11:00:00
421,Calibrador Robos,0.89,0.77,0.93,0.85,79.67,82.4,0.93,0.72,2017-01-18 12:00:00
422,Medidor Corrente,0.95,0.76,0.97,0.79,85.91,91.49,0.84,0.74,2017-01-18 13:00:00
423,Scanner AOI,0.81,0.76,0.92,0.85,85.98,119.08,0.87,0.87,2017-01-18 14:00:00
424,Medidor Corrente,0.84,0.78,0.91,0.79,70.16,119.57,0.9,0.78,2017-01-18 15:00:00
425,Inspetor Visual Otico,0.87,0.83,0.98,0.9,86.13,86.14,0.86,0.85,2017-01-18 16:00:00
426,Medidor Corrente,0.88,0.8,0.93,0.76,71.39,116.33,0.84,0.85,2017-01-18 17:00:00
427,Testador Circuito SMT,0.8,0.89,0.92,0.87,87.16,111.09,0.9,0.84,2017-01-18 18:00:00
428,Medidor Corrente,0.85,0.77,0.92,0.89,96.27,84.41,0.84,0.75,2017-01-18 19:00:00
429,Inspetor Visual Otico,0.83,0.84,0.93,0.84,95.42,87.46,0.81,0.82,2017-01-18 20:00:00
430,Inspetor Visual Otico,0.85,0.76,0.97,0.88,83.67,90.61,0.91,0.73,2017-01-18 21:00:00
431,Equipamento Solda por Refusao,0.85,0.89,0.92,0.9,87.53,117.96,0.8,0.87,2017-01-18 22:00:00
432,Scanner AOI,0.93,0.76,0.97,0.81,90.23,80.93,0.84,0.88,2017-01-18 23:00:00
433,Calibrador Robos,0.82,0.89,0.97,0.89,80.8,106.67,0.83,0.85,2017-01-19 00:00:00
434,Equipamento Solda por Onda,0.89,0.87,0.9,0.9,98.44,85.94,0.87,0.87,2017-01-19 01:00:00
435,Medidor Corrente,0.8,0.91,0.94,0.85,99.7,98.8,0.85,0.86,2017-01-19 02:00:00
436,Inspetor Visual Otico,0.81,0.89,0.97,0.82,94.97,102.99,0.93,0.71,2017-01-19 03:00:00
437,Equipamento Solda por Refusao,0.91,0.76,0.94,0.87,77.82,109.27,0.93,0.86,2017-01-19 04:00:00
438,Testador Circuito SMT,0.9,0.9,0.92,0.82,96.22,83.65,0.89,0.76,2017-01-19 05:00:00
439,Scanner AOI,0.95,0.85,0.92,0.83,96.75,108.75,0.85,0.84,2017-01-19 06:00:00
440,Medidor Corrente,0.94,0.82,0.96,0.82,99.4,88.15,0.91,0.85,2017-01-19 07:00:00
441,Calibrador Robos,0.88,0.87,0.91,0.84,92.07,85.29,0.93,0.71,2017-01-19 08:00:00
442,Scanner AOI,0.93,0.89,0.97,0.87,95.28,110.78,0.82,0.84,2017-01-19 09:00:00
443,Medidor Corrente,0.83,0.87,0.91,0.85,79.76,112.98,0.89,0.85,2017-01-19 10:00:00
444,Equipamento Solda por Onda,0.92,0.81,0.9,0.77,71.51,110.17,0.84,0.8,2017-01-19 11:00:00
445,Calibrador Robos,0.87,0.87,0.97,0.78,70.17,99.93,0.84,0.84,2017-01-19 12:00:00
446,Inspetor Visual Otico,0.81,0.77,0.97,0.83,86.59,116.47,0.83,0.81,2017-01-19 13:00:00
447,Medidor Corrente,0.89,0.91,0.95,0.86,96.65,85.78,0.84,0.78,2017-01-19 14:00:00
448,Equipamento Solda por Refusao,0.94,0.82,0.96,0.82,83.26,115.22,0.92,0.86,2017-01-19 15:00:00
449,Equipamento Solda por Onda,0.89,0.81,0.94,0.79,73.67,92.22,0.85,0.8,2017-01-19 16:00:00
450,Scanner AOI,0.86,0.81,0.91,0.84,98.47,93.5,0.87,0.76,2017-01-19 17:00:00
451,Testador Circuito SMT,0.91,0.9,0.93,0.85,71.83,85.13,0.85,0.74,2017-01-19 18:00:00
452,Testador Circuito SMT,0.89,0.88,0.92,0.76,76.1,101.44,0.9,0.72,2017-01-19 19:00:00
453,Medidor Corrente,0.91,0.83,0.94,0.86,80.14,83.37,0.86,0.71,2017-01-19 20:00:00
454,Calibrador Robos,0.91,0.85,0.97,0.8,80.59,119.61,0.88,0.76,2017-01-19 21:00:00
455,Equipamento Solda por Onda,0.85,0.8,0.95,0.88,99.18,97.43,0.81,0.72,2017-01-19 22:00:00
456,Testador Circuito SMT,0.8,0.81,0.92,0.78,93.55,98.67,0.9,0.85,2017-01-19 23:00:00
457,Medidor Corrente,0.82,0.88,0.97,0.79,74.68,106.29,0.81,0.81,2017-01-20 00:00:00
458,Equipamento Solda por Refusao,0.9,0.75,0.97,0.84,71.71,94.32,0.85,0.7,2017-01-20 01:00:00
459,Medidor Corrente,0.9,0.82,0.96,0.89,90.95,88.95,0.94,0.85,2017-01-20 02:00:00
460,Inspetor Visual Otico,0.93,0.83,0.98,0.76,92.73,91.27,0.88,0.9,2017-01-20 03:00:00
461,Scanner AOI,0.84,0.8,0.96,0.87,73.82,100.6,0.84,0.87,2017-01-20 04:00:00
462,Equipamento Solda por Refusao,0.88,0.82,0.98,0.77,70.21,96.69,0.88,0.71,2017-01-20 05:00:00
463,Equipamento Solda por Onda,0.87,0.92,0.97,0.84,85.45,115.53,0.83,0.75,2017-01-20 06:00:00
464,Scanner AOI,0.82,0.85,0.97,0.84,84.46,86.45,0.92,0.8,2017-01-20 07:00:00
465,Equipamento Solda por Onda,0.86,0.81,0.95,0.76,92.43,96.48,0.87,0.8,2017-01-20 08:00:00
466,Scanner AOI,0.9,0.77,0.94,0.83,70.83,117.66,0.86,0.79,2017-01-20 09:00:00
467,Calibrador Robos,0.93,0.76,0.92,0.85,83.82,98.37,0.91,0.85,2017-01-20 10:00:00
468,Equipamento Solda por Onda,0.86,0.82,0.93,0.85,78.62,115.2,0.87,0.72,2017-01-20 11:00:00
469,Testador Circuito SMT,0.86,0.86,0.91,0.81,90.8,117.26,0.91,0.79,2017-01-20 12:00:00
470,Inspetor Visual Otico,0.94,0.78,0.99,0.84,84.3,97.67,0.86,0.74,2017-01-20 13:00:00
471,Scanner AOI,0.87,0.85,0.91,0.76,92.18,81.02,0.93,0.7,2017-01-20 14:00:00
472,Equipamento Solda por Refusao,0.82,0.79,0.94,0.78,70.05,97.67,0.93,0.89,2017-01-20 15:00:00
473,Scanner AOI,0.88,0.79,0.94,0.77,70.6,114.44,0.89,0.83,2017-01-20 16:00:00
474,Equipamento Solda por Refusao,0.89,0.75,0.95,0.8,96.07,111.46,0.92,0.75,2017-01-20 17:00:00
475,Medidor Corrente,0.95,0.76,0.91,0.88,90.06,111.45,0.81,0.78,2017-01-20 18:00:00
476,Calibrador Robos,0.91,0.9,0.91,0.9,77.94,80.81,0.81,0.76,2017-01-20 19:00:00
477,Calibrador Robos,0.91,0.8,0.92,0.86,78.65,99.07,0.95,0.77,2017-01-20 20:00:00
478,Medidor Corrente,0.84,0.78,0.95,0.8,81.71,80.91,0.91,0.85,2017-01-20 21:00:00
